Lat,Long,Type,Count,State
42.6936573373166,23.3237235788515,1100,1,ДОБРО,
42.6936094784379,23.325854863828,1100,3,ДОБРО,
42.6860266533322,23.3222007885433,1100,1,ДОБРО,
42.6855529710647,23.3498015659904,1100,1,ДОБРО,
42.6940670939603,23.3272036903638,1100,2,ДОБРО,
42.6867765160545,23.322697059007,1100,2,ДОБРО,
42.6934470873876,23.3271138562198,3000,2,ДОБРО,
42.6940705821696,23.3300134555759,1100,4,ДОБРО,
42.6944539375779,23.3303575977524,1100,4,ДОБРО,
42.6877464557031,23.3439948455647,1100,2,ДОБРО,
42.6940625277163,23.3317681761788,1100,4,ДОБРО,
42.6949416076178,23.3234753975344,1100,1,ДОБРО,
42.6838060468077,23.3209633566525,1100,1,ДОБРО,
42.694836183601,23.3218256060009,1100,2,ДОБРО,
42.686962332346,23.3481745993068,1100,2,ДОБРО,
42.6936683522206,23.3372066411303,1100,2,ДОБРО,
42.6948602416778,23.3214343699676,1100,2,ДОБРО,
42.6949844507364,23.3243033465175,1100,2,ДОБРО,
42.6950166115518,23.3317794231518,1100,1,ДОБРО,
42.694628433681,23.3233128408355,1100,1,ДОБРО,
42.6945887702612,23.3278646480002,1100,4,ДОБРО,
42.6946800805881,23.3289822288912,1100,4,ДОБРО,
42.6929778250341,23.3368288227927,1100,2,ДОБРО,
42.6882925780228,23.3264055083222,1100,2,ДОБРО,
42.6925237202048,23.3226981802997,1100,4,ДОБРО,
42.6936662310258,23.3386892814882,1100,1,ДОБРО,
42.6882346318478,23.3269836530828,1100,2,ДОБРО,
42.6925002626925,23.3234288533864,1100,4,ДОБРО,
42.6926168054068,23.3352431929656,1100,1,ДОБРО,
42.6860436431176,23.325125216074,1100,2,ДОБРО,
42.6928473043749,23.3389857086232,1100,2,ДОБРО,
42.693319008497,23.3369803270094,1100,2,ДОБРО,
42.6854639853061,23.3229692876429,1100,1,ДОБРО,
42.6933328658012,23.3391910963322,1100,2,ДОБРО,
42.6937616055953,23.3382412083975,1100,1,ДОБРО,
42.6929908012541,23.3246905252616,1100,2,ДОБРО,
42.6926743042971,23.3269252782686,1100,1,ДОБРО,
42.692651437336,23.3205373771996,1100,4,ДОБРО,
42.6953414116392,23.3245368480504,1100,2,ДОБРО,
42.6882985180568,23.3292935786195,1100,2,ДОБРО,
42.6875609041488,23.3282600219667,1100,1,ДОБРО,
42.6882112105646,23.3310494638666,1100,2,ДОБРО,
42.6855692875643,23.323979245252,1100,1,ДОБРО,
42.6878365152465,23.3303975558696,1100,1,ДОБРО,
42.6881146471986,23.3324904105012,1100,1,ДОБРО,
42.6868564750436,23.3432253470642,1100,1,ДОБРО,
42.689756535393,23.3305128119226,1100,1,ДОБРО,
42.6898247059567,23.3311273609226,1100,1,ДОБРО,
42.6897428325254,23.3318766975604,1100,1,ДОБРО,
42.6897312356721,23.3318670885335,1100,2,ДОБРО,
42.6906361438002,23.3317856971057,1100,1,ДОБРО,
42.6913219189408,23.3321158886195,1100,2,ДОБРО,
42.6889397214903,23.3332188429378,1100,1,ДОБРО,
42.6891209271344,23.3322503333887,1100,1,ДОБРО,
42.6889218161564,23.3319223720295,1100,1,ДОБРО,
42.6887613570707,23.3317908672504,1100,1,ДОБРО,
42.6891512513626,23.3299940463064,1100,1,ДОБРО,
42.6893916735289,23.3302989718884,1100,1,ДОБРО,
42.6866748296783,23.34529927588,1100,1,ДОБРО,
