Lat,Long,Type,Count,State
42.6261639453837,23.4123602523392,120,1,ДОБРО
42.6273950380714,23.4056155632703,120,2,ДОБРО
42.6296987054719,23.3721307016433,3000,2,ДОБРО
42.6563231157149,23.3886646913663,1100,2,ДОБРО
42.6285499992318,23.4125900350638,120,2,ДОБРО
42.6312295250811,23.375004976349,3000,3,ДОБРО
42.6388959924212,23.4097235621693,120,1,ДОБРО
42.6298761234555,23.3751562956268,3000,2,ДОБРО
42.6555690454219,23.3896828269688,1100,2,ДОБРО
42.635912876944,23.3687077755711,1100,2,ДОБРО
42.6282204882914,23.3659073088533,120,1,ДОБРО
42.6412119707536,23.3852241001401,3000,2,ДОБРО
42.6284755116305,23.3647353596198,120,1,ДОБРО
42.6354404463211,23.3691060874385,1100,2,ДОБРО
42.6425134414115,23.4021850070292,3000,1,ДОБРО
42.6299407447274,23.4116641256304,240,2,ДОБРО
42.6243675569046,23.4027495973021,120,2,ДОБРО
42.6395620114464,23.3784442665246,3000,1,ДОБРО
42.6368290024726,23.3687570054642,1100,2,ДОБРО
42.6365935263961,23.3695732541964,1100,1,ДОБРО
42.6260829433278,23.3600972256968,120,2,ДОБРО
42.638375766433,23.369482240933,3000,2,ДОБРО
42.6260616164558,23.3633624333974,120,1,ДОБРО
42.6394607383448,23.3691651811449,3000,2,ДОБРО
42.6294093106072,23.3636509438834,120,1,ДОБРО
42.6422249076411,23.3741626082591,3000,3,ДОБРО
42.6420565325485,23.3745037863811,3000,1,ДОБРО
42.6264556051743,23.406064673043,120,1,ДОБРО
42.6332871945918,23.4100391220475,1100,1,ДОБРО
42.6252785088393,23.4116677137401,120,2,ДОБРО
42.6440278272387,23.3751920546168,3000,3,ДОБРО
42.636857296919,23.4093950056314,110,1,ДОБРО
42.6236902829374,23.4041480357976,110,2,ДОБРО
42.6434661916946,23.3763547543205,3000,1,ДОБРО
42.647413546647,23.3735494081315,3000,3,ДОБРО
42.6262602764381,23.40407093066,110,1,ДОБРО
42.6261604759292,23.4123871737595,120,3,ДОБРО
42.6428364633848,23.3776540807925,3000,1,ДОБРО
42.6299674922495,23.4116261150715,120,1,ДОБРО
42.6416828234711,23.3763516097577,3000,2,ДОБРО
42.6270201371231,23.3770830695968,1100,3,ДОБРО
42.6364466635432,23.411871346383,110,1,ДОБРО
42.6267654814691,23.4121227587754,110,1,ДОБРО
42.6297873505463,23.4106285786237,110,1,ДОБРО
42.6280140197169,23.36402284168,240,1,ДОБРО
42.629042895726,23.3740140322642,1100,2,ДОБРО
42.641943152065,23.3755364831979,3000,3,ДОБРО
42.6382443311968,23.4074799504289,120,1,ДОБРО
42.6316494708867,23.4136544103642,1100,1,ДОБРО
42.6333896082318,23.3810272357195,3000,2,ДОБРО
42.6313654115197,23.4071942975312,110,1,ДОБРО
42.6262080532982,23.4055124519929,110,1,ДОБРО
42.6279391454569,23.4128536477919,110,1,ДОБРО
42.6363820633124,23.3804264492067,3000,1,ДОБРО
42.6370928031725,23.3817974046898,3000,3,ДОБРО
42.6284503655258,23.363046728611,120,1,ДОБРО
42.6403350193364,23.3776803768881,3000,2,ДОБРО
42.629099357226,23.405166161003,110,2,ДОБРО
42.6478199425021,23.3678202508034,1100,5,ДОБРО
42.6399496861378,23.3760177776733,3000,3,ДОБРО
42.6321794198578,23.4075349064406,110,1,ДОБРО
42.6238211323889,23.4012033145235,110,1,ДОБРО
42.6396295573679,23.3795571257534,3000,3,ДОБРО
42.6444962616264,23.3671288307449,3000,1,ДОБРО
42.6261863901532,23.4123173829002,110,2,ДОБРО
42.6398814788329,23.3805032156566,3000,2,ДОБРО
42.6280435346824,23.3640985377849,120,1,ДОБРО
42.6405461139158,23.3758624095737,3000,3,ДОБРО
42.6265345450965,23.4122443558133,120,3,ДОБРО
42.6323273736641,23.4052166093969,110,2,ДОБРО
42.6367386098352,23.3804728247765,3000,2,ДОБРО
42.6377149540298,23.3749312543167,3000,1,ДОБРО
42.6392901729009,23.3768251677659,3000,1,ДОБРО
42.6261704782226,23.4132208319679,110,1,ДОБРО
42.638424915844,23.3798535274275,3000,2,ДОБРО
42.6325010490504,23.4124326033985,120,1,ДОБРО
42.6375236999298,23.3772009299725,3000,3,ДОБРО
42.6265652514112,23.4134693385194,1100,1,ДОБРО
42.6342998332178,23.4127677685811,110,1,ДОБРО
42.6375805897732,23.3794609246743,3000,3,ДОБРО
42.6393590425131,23.3987179898874,1100,1,ДОБРО
42.6561958504098,23.3894979808847,1100,3,ДОБРО
42.6312620801162,23.4069567709753,110,1,ДОБРО
42.637520189751,23.3788141579078,3000,2,ДОБРО
42.6311631902893,23.3644808953654,1100,1,ДОБРО
42.637825675279,23.3822476990479,3000,2,ДОБРО
42.6379043333246,23.382613005774,3000,1,ДОБРО
42.6258837812009,23.401639658519,110,1,ДОБРО
42.627459434383,23.409703313963,110,1,ДОБРО
42.6235604780221,23.4046498092588,120,1,ДОБРО
42.62770184384,23.4088710715988,120,3,ДОБРО
42.6390112381564,23.3833487645929,3000,3,ДОБРО
42.6316625049738,23.4124369590091,120,1,ДОБРО
42.6396891499048,23.3835387783227,3000,3,ДОБРО
42.6465247948684,23.370717364505,1100,2,ДОБРО
42.6277743146686,23.4099189340918,120,1,ДОБРО
42.6236205244665,23.4044630626834,120,2,ДОБРО
42.6411651524819,23.3865657494524,3000,2,ДОБРО
42.6406315349118,23.3800902694591,3000,2,ДОБРО
42.6410899334846,23.3821257770156,3000,2,ДОБРО
42.6428397165877,23.3724791329804,3000,1,ДОБРО
42.640112073049,23.4043289848338,1100,2,ДОБРО
42.6277885526204,23.3653769042801,120,1,ДОБРО
42.6310526026666,23.4130182965555,120,1,ДОБРО
42.6413577523838,23.3826382104514,2250,1,ДОБРО
42.6347430334051,23.4129016436942,110,1,ДОБРО
42.6306772287947,23.4071094353562,110,2,ДОБРО
42.6419386366269,23.3829131230148,3000,2,ДОБРО
42.6354570700729,23.3707986495617,3000,2,ДОБРО
42.6279718476412,23.3650462472315,120,1,ДОБРО
42.6312734464259,23.413250553325,1100,1,ДОБРО
42.6418537763212,23.3829908494344,2250,1,ДОБРО
42.6248857903255,23.4094748707141,110,1,ДОБРО
