Lat,Long,Type,Count,State
42.7720573195562,23.3139616592055,1100,1,ДОБРО,
42.7269796434767,23.2883597363556,110,1,ДОБРО,
42.7762337620266,23.314809157598,110,2,ДОБРО,
42.7268616436087,23.2885685236379,110,1,ДОБРО,
42.7200208834651,23.3086367711556,1100,2,ДОБРО,
42.7268649900994,23.2922445317755,1100,3,ДОБРО,
42.7260379343934,23.2887574841149,240,1,ДОБРО,
42.7267827209586,23.2924105710418,110,2,ДОБРО,
42.7220057808215,23.3048761472973,110,1,ЗА ОБСУЖВАНЕ,
42.7751064584442,23.3127328857681,120,1,ДОБРО,
42.7529560585742,23.3186251963658,110,2,ДОБРО,
42.7272540163359,23.2917311682702,1100,2,ДОБРО,
42.7679800699201,23.3094995752546,1100,1,ДОБРО,
42.7729816637114,23.309389755119,120,1,ДОБРО,
42.7264624088475,23.288935922664,110,2,ДОБРО,
42.7263105101445,23.2889034341762,240,1,ДОБРО,
42.7496850942639,23.3141674056964,120,1,ДОБРО,
42.7267141123466,23.2893236550674,1100,2,ДОБРО,
42.7262628770457,23.288944130857,110,2,ДОБРО,
42.7226445074869,23.3038133992239,110,1,ДОБРО,
42.7263376466885,23.2894911231482,110,1,ДОБРО,
42.7210728805713,23.3071013037219,110,1,ДОБРО,
42.7728882908046,23.3115781980775,110,1,ДОБРО,
42.726142546113,23.2886740628991,110,1,ДОБРО,
42.7494835692399,23.3139934156828,110,2,ДОБРО,
42.7271303502997,23.3037473188868,120,1,ДОБРО,
42.7260699264486,23.2887308074551,240,1,ДОБРО,
42.7350985864691,23.2962105235368,110,1,ДОБРО,
42.7494832576605,23.3174428774696,240,1,ДОБРО,
42.7260755636686,23.2885569714404,240,2,ДОБРО,
42.7260594066068,23.2885548125825,110,1,ДОБРО,
42.7494549463084,23.3176378372531,110,1,ДОБРО,
42.720560158505,23.304298737325,110,1,ДОБРО,
42.7244148058896,23.3014493103533,1100,2,ДОБРО,
