Lat,Long,Type,Count,State
42.7074168129131,23.3106242615315,1100,1,ДОБРО,
42.7149332648026,23.3491061005961,110,1,ДОБРО,
42.720098485691,23.3320446969778,110,1,ДОБРО,
42.7075538276044,23.31255743664,1100,1,ДОБРО,
42.7201324405248,23.3344089616349,240,2,ДОБРО,
42.7275961579664,23.341934778502,240,1,ДОБРО,
42.7381284629951,23.3378510824494,240,1,ДОБРО,
42.715261580275,23.349781299856,110,1,ДОБРО,
42.7260633144602,23.3305669795669,1100,1,ДОБРО,
42.7065634221651,23.3185454279512,1100,2,ДОБРО,
42.7461467602043,23.3474264366698,110,1,ДОБРО,
42.7170533499762,23.3462994122573,110,3,ДОБРО,
42.7260157444997,23.3449217372185,240,1,ДОБРО,
42.7165172703849,23.341233446594,110,4,ДОБРО,
42.7154615226945,23.3503714193871,110,1,ДОБРО,
42.7178917856579,23.3524700909054,1100,1,ДОБРО,
42.7209234470795,23.3398420418775,110,1,ДОБРО,
42.7387422317824,23.3399704812839,110,2,ДОБРО,
42.714349251628,23.3488397384229,110,1,ДОБРО,
42.7232227505853,23.3462083811932,110,4,ДОБРО,
42.706018806237,23.3127762752154,1100,1,ДОБРО,
42.7219919970904,23.3402483630002,110,1,ДОБРО,
42.7165505595701,23.3413275875326,110,1,ДОБРО,
42.7153922913316,23.3505602830507,110,1,ДОБРО,
42.7204354319087,23.3313439426141,110,1,ДОБРО,
42.7432166074116,23.3477225919631,110,1,ДОБРО,
42.7212261741579,23.3517092165655,1100,1,ДОБРО,
42.721523245591,23.3442288364791,110,2,ДОБРО,
42.7065696983971,23.3129246431674,1100,2,ДОБРО,
42.7196930775261,23.3403646674986,1100,2,ДОБРО,
42.722480622307,23.3319031725956,110,2,ДОБРО,
42.7443518696786,23.3501204253771,110,2,ДОБРО,
42.711994637772,23.3426781738481,1100,2,ДОБРО,
42.7261228943631,23.3372798318974,240,1,ДОБРО,
42.7278843863715,23.3431383977892,110,2,ДОБРО,
42.7065873612941,23.3219445681043,1100,2,ДОБРО,
42.7168755560884,23.341850259881,110,2,ДОБРО,
42.7227733552982,23.3405337832134,110,1,ДОБРО,
42.7155891764705,23.3508582388208,110,1,ДОБРО,
42.721728374689,23.3443984107615,110,1,ДОБРО,
42.7061273601701,23.3143700681897,1100,1,ДОБРО,
42.7221277895762,23.3314144963991,110,1,ДОБРО,
42.7131043794631,23.3460776558231,240,1,ДОБРО,
42.738230630412,23.3431918844908,1100,1,ДОБРО,
42.7143558898224,23.3502328610075,110,1,ДОБРО,
42.7065861085499,23.3138106645039,1100,2,ДОБРО,
42.7232246170838,23.3369788456488,110,1,ДОБРО,
42.7128871387213,23.3433404883101,110,1,ДОБРО,
42.7068568647906,23.3155603993534,1100,1,ДОБРО,
42.7146672027925,23.3498446380912,110,2,ДОБРО,
42.7271810296095,23.3438190198628,110,1,ДОБРО,
42.7069282350067,23.3153013550585,1100,1,ДОБРО,
42.7558489689272,23.3306012793481,1100,1,ДОБРО,
42.728783109092,23.3430906157745,110,2,ДОБРО,
42.7359682058664,23.3446096791265,110,2,ДОБРО,
42.7187535316195,23.3417619099782,1100,2,ДОБРО,
42.7128360071269,23.343367111851,1100,1,ДОБРО,
42.7123266874598,23.344850337964,110,2,ДОБРО,
42.7448468004049,23.3480775795528,110,1,ДОБРО,
42.7214221097795,23.3398452252956,240,3,ДОБРО,
42.7132471163853,23.3446188704637,240,1,ДОБРО,
42.7072467605137,23.3206007955501,1100,2,ДОБРО,
42.7357203905702,23.3431167836592,1100,1,ДОБРО,
42.7140200601521,23.3490565219362,110,2,ДОБРО,
