Lat,Long,Type,Count,State
42.7009133069101,23.3225438713116,1100,3,ДОБРО,
42.7040721946101,23.3045048850204,1100,1,ДОБРО,
42.7015012585508,23.3216465205973,1100,4,ДОБРО,
42.6960283529592,23.3197992851497,1100,2,ДОБРО,
42.6987166711987,23.3059003547558,1100,3,ДОБРО,
42.6998382733676,23.3160801565884,1100,1,ДОБРО,
42.700325404779,23.3162404871002,1100,2,ДОБРО,
42.701403712831,23.3163210621824,1100,1,ДОБРО,
42.700789202952,23.316135565635,1100,1,ДОБРО,
42.699933244585,23.3158747224302,1100,2,ДОБРО,
42.7004851552509,23.3150600164943,1100,1,ДОБРО,
42.7003571476696,23.3149542528142,1100,3,ДОБРО,
42.7048090799499,23.3042989139156,1100,2,ДОБРО,
42.7005260393757,23.3140451383363,1100,2,ДОБРО,
42.70046663407,23.314767942141,1100,2,ДОБРО,
42.7003346330108,23.3156300132553,1100,2,ДОБРО,
42.7010756182613,23.3046155300677,3000,1,ДОБРО,
42.6984446605828,23.3205985579245,3000,2,ДОБРО,
42.6994580734131,23.3151222829306,1100,1,ДОБРО,
42.7055513469861,23.3049555037588,1100,2,ДОБРО,
42.6951166408197,23.3047947968347,1100,2,ДОБРО,
42.6983418523287,23.3156954804943,1100,2,ДОБРО,
42.6991527687884,23.314798044725,3000,2,ДОБРО,
42.699391521583,23.3137955548899,1100,2,ДОБРО,
42.7013575074461,23.3153141403083,1100,1,ДОБРО,
42.7012487998244,23.3133363529163,1100,2,ДОБРО,
42.7012318032808,23.2995813223092,1100,1,ДОБРО,
42.7009468252391,23.311701788978,1100,2,ДОБРО,
42.6995355797706,23.3115142765828,3000,1,ДОБРО,
42.7013566170564,23.3114072049717,1100,1,ДОБРО,
42.7011226889533,23.3109889326397,1100,2,ДОБРО,
42.7025183783391,23.3023108178179,1100,1,ДОБРО,
42.7005424556126,23.3131871615167,1100,2,ДОБРО,
42.7008225062027,23.3113780259503,1100,2,ДОБРО,
42.6969232466929,23.3120587014475,1100,1,ДОБРО,
42.7006433342237,23.3122461090247,1100,1,ДОБРО,
42.7007397875743,23.3127795896186,1100,1,ДОБРО,
42.694742094187,23.299054100548,1100,2,ДОБРО,
42.6972810037456,23.3145177417239,1100,2,ДОБРО,
42.7007101962077,23.3134179533739,1100,2,ДОБРО,
42.7004569983393,23.3082514779365,1100,2,ДОБРО,
42.7050605284203,23.3154440896904,1100,1,ДОБРО,
42.7017319611264,23.3070516998597,1100,1,ДОБРО,
42.7006916684385,23.3064809434905,1100,2,ДОБРО,
42.7049834229633,23.3189331494759,1100,1,ДОБРО,
42.7007685161573,23.3073713207624,1100,2,ДОБРО,
42.7001221137754,23.3139344619019,1100,2,ДОБРО,
42.6972854759625,23.3112815869389,1100,3,ДОБРО,
42.7000844639675,23.3110760766137,1100,1,ДОБРО,
42.6998039308939,23.3119294504016,1100,3,ДОБРО,
42.7046584890085,23.3224311564557,1100,2,ДОБРО,
42.7004339629235,23.3103873531476,1100,2,ДОБРО,
42.7003155926396,23.3092395329678,1100,2,ДОБРО,
42.6998498900636,23.3091407443692,3000,2,ДОБРО,
42.6960575536301,23.3100168664298,3000,2,ДОБРО,
42.7014522256668,23.3086844356911,1100,3,ДОБРО,
42.7012563981875,23.3093885669233,1100,2,ДОБРО,
42.7057349499436,23.3016792392526,1100,1,ДОБРО,
42.7016542172941,23.3067545389886,1100,2,ДОБРО,
42.7051072940166,23.2997767473612,1100,3,ДОБРО,
42.6959673870925,23.3209916480158,3000,3,ДОБРО,
42.7020723313255,23.3068685404683,1100,2,ДОБРО,
42.7017911504133,23.3072445602523,1100,1,ДОБРО,
42.7038328316798,23.3061946030828,3000,1,ДОБРО,
42.6992473033805,23.3056789442833,3000,1,ДОБРО,
42.7012778023105,23.3096783044948,1100,1,ДОБРО,
42.7048348905427,23.3004487669192,3000,1,ДОБРО,
42.7003694925925,23.3063773532537,3000,1,ДОБРО,
42.7047852236899,23.300840007137,3000,1,ДОБРО,
42.705905645459,23.3039582668952,1100,2,ДОБРО,
42.700165111303,23.307219865868,1100,1,ДОБРО,
42.699986283345,23.3081287128561,3000,2,ДОБРО,
42.6989962963144,23.3072795476364,3000,1,ДОБРО,
42.6989829953125,23.3078169797626,3000,1,ДОБРО,
42.7033915015549,23.2991588516338,1100,2,ДОБРО,
42.6988393547164,23.3084614849198,1100,2,ДОБРО,
42.6988675140562,23.3069876917781,1100,4,ДОБРО,
42.7038045417424,23.3064644940972,3000,1,ДОБРО,
42.699157778924,23.3062236072973,1100,1,ДОБРО,
42.6969879874896,23.3190710301067,3000,1,ДОБРО,
42.6989840678829,23.3088714290229,1100,2,ДОБРО,
42.7045201877403,23.3024870327493,3000,2,ДОБРО,
42.6975357088746,23.3198373991979,1100,3,ДОБРО,
42.6994434264197,23.3102063968884,1100,1,ДОБРО,
42.7046687651602,23.3124972620857,1100,2,ДОБРО,
42.697097631066,23.3153811544833,1100,1,ДОБРО,
42.6995351145132,23.3109640952638,3000,1,ДОБРО,
42.6953454058298,23.3100249086205,1100,1,ДОБРО,
42.6960681745303,23.3098651889904,1100,2,ДОБРО,
42.6964623149113,23.3168787734187,1100,5,ДОБРО,
42.6969648359376,23.3153778285457,1100,1,ДОБРО,
42.6975206466925,23.3167251519052,1100,2,ДОБРО,
42.6974576314398,23.3172567791951,3000,1,ДОБРО,
42.7030531114038,23.30014314967,1100,2,ДОБРО,
42.6972236600246,23.3153832116318,1100,2,ДОБРО,
42.6977301377813,23.3157559982677,3000,2,ДОБРО,
42.6987054019427,23.3107249312473,1100,2,ДОБРО,
42.6988468423369,23.3116759898108,1100,2,ДОБРО,
42.6969483161954,23.3193080817638,1100,2,ДОБРО,
42.6993024043915,23.311813395755,1100,1,ДОБРО,
42.6990716570477,23.312762090376,1100,3,ДОБРО,
42.6979135523277,23.3124489707871,1100,2,ДОБРО,
42.6984079074888,23.3112045137148,3000,1,ДОБРО,
42.7020337382323,23.3053179172162,1100,1,ДОБРО,
42.698335208705,23.3117267418999,3000,2,ДОБРО,
42.6982234118914,23.3148708931281,1100,1,ДОБРО,
42.697173921856,23.3179995968199,3000,2,ДОБРО,
42.7024490042615,23.2980042057852,1100,2,ДОБРО,
42.6969929808399,23.3190653010153,3000,1,ДОБРО,
42.697313806656,23.3184827742251,1100,1,ДОБРО,
42.6991670681623,23.3050394691812,1100,2,ДОБРО,
42.6969621706487,23.3193313166637,1100,2,ДОБРО,
42.6970094092052,23.3204310260643,1100,4,ДОБРО,
42.6991048472939,23.3055959737072,1100,1,ДОБРО,
42.6959842787738,23.3199526800633,1100,2,ДОБРО,
42.6968343664908,23.3008658055723,1100,3,ДОБРО,
42.696108595665,23.3192376115256,1100,4,ДОБРО,
42.7043534150455,23.3174545194954,1100,1,ДОБРО,
42.704161913258,23.3055336885774,3000,1,ДОБРО,
42.6985310621298,23.2977590308779,1100,2,ДОБРО,
42.699337860044,23.3163461639459,1100,1,ДОБРО,
42.7041959246889,23.3094117747894,1100,2,ДОБРО,
42.7043831340106,23.3141445784538,1100,1,ДОБРО,
42.6951268992224,23.2985518770405,1100,2,ДОБРО,
42.7048174739483,23.3143537024349,1100,3,ДОБРО,
42.7032241630824,23.3119576766084,1100,1,ДОБРО,
42.7044899318864,23.3135960997591,1100,3,ДОБРО,
42.7052803273128,23.3118716065925,1100,1,ДОБРО,
42.7054824053021,23.3123648544684,1100,1,ДОБРО,
42.7053199252903,23.3151913863392,1100,2,ДОБРО,
42.704807177421,23.3104234441199,1100,2,ДОБРО,
42.7007655258799,23.3026157745379,1100,2,ДОБРО,
42.7050863564412,23.3098180244511,1100,2,ДОБРО,
42.6964956016948,23.2963193642746,1100,3,ДОБРО,
42.7047438438428,23.3212691747374,1100,3,ДОБРО,
42.7044812453846,23.3162219065103,1100,2,ДОБРО,
42.7050518215873,23.3057021873642,1100,2,ДОБРО,
42.7042300967431,23.3030022936967,1100,3,ДОБРО,
42.7033883398639,23.3023612683827,1100,2,ДОБРО,
42.7046998215681,23.3095507730681,1100,1,ДОБРО,
42.6993795083457,23.3047906965592,3000,1,ДОБРО,
42.7057174354987,23.3091278706137,1100,1,ДОБРО,
42.7023561105676,23.3031238942703,1100,1,ДОБРО,
42.7058513840392,23.306748393653,1100,1,ДОБРО,
42.7052304548549,23.3086141552872,1100,3,ДОБРО,
42.7055588702437,23.3059261510552,1100,1,ДОБРО,
42.7055642170542,23.3068305364549,1100,2,ДОБРО,
42.7019728701316,23.2984425528768,3000,1,ДОБРО,
42.7057717886245,23.308280057541,1100,2,ДОБРО,
42.6980650131163,23.3088306295976,1100,3,ДОБРО,
42.7046721455032,23.3175469959897,1100,1,ДОБРО,
42.7051572225477,23.3168713718105,1100,1,ДОБРО,
42.7001569282383,23.2999687468079,3000,1,ДОБРО,
42.7050311065898,23.3174067915305,1100,1,ДОБРО,
42.698071127892,23.3122025348157,1100,1,ДОБРО,
42.6981155049363,23.313154676034,1100,1,ДОБРО,
42.6977545687797,23.3134964449314,1100,1,ДОБРО,
42.6992554272356,23.3044633732423,1100,1,ДОБРО,
42.6973923899282,23.3092155468304,1100,2,ДОБРО,
42.6968266816097,23.3090624729721,1100,2,ДОБРО,
42.6971281274373,23.3094950473694,1100,2,ДОБРО,
42.6976675136399,23.3096550631933,1100,2,ДОБРО,
42.6998496658466,23.3018258576805,3000,1,ДОБРО,
42.696432682104,23.3130427918308,1100,1,ДОБРО,
42.6965314981172,23.3120449764688,1100,2,ДОБРО,
42.7018869349514,23.3033775803484,1100,2,ДОБРО,
42.6970328688675,23.3151275799303,1100,2,ДОБРО,
42.6969368548289,23.3139262619632,1100,3,ДОБРО,
42.696620201458,23.3062590982919,3000,2,ДОБРО,
42.6964494133734,23.3074547917847,3000,1,ДОБРО,
42.6965999917412,23.3013982168592,1100,2,ДОБРО,
42.6968263944557,23.3060239946147,1100,1,ДОБРО,
42.69573454432,23.3046095677059,1100,1,ДОБРО,
42.6959015661311,23.3013422980095,1100,1,ДОБРО,
42.6957271456077,23.2959723283525,1100,1,ДОБРО,
42.7004868435932,23.3199546817558,1100,2,ДОБРО,
42.6997945176452,23.3197843277059,1100,5,ДОБРО,
42.6996142379729,23.3021107390622,1100,2,ДОБРО,
42.6979192084573,23.3075000158768,3000,3,ДОБРО,
42.698227010291,23.311107702327,3000,2,ДОБРО,
42.6920052924251,23.2921993086,1100,1,ДОБРО,
42.6978595510867,23.3105104723649,1100,4,ДОБРО,
42.6980950057357,23.3115102466626,1100,4,ДОБРО,
42.6983836507429,23.3102967760723,1100,2,ДОБРО,
42.6982151095616,23.3097984930437,1100,2,ДОБРО,
